id,Latitude,Longitude,Unique_Squirrel_ID,Shift,Date,Age,Primary_Fur_Color,Location,Specific_location,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
503,40.7915857030295,-73.9598340783572,33D-PM-1006-02,PM,2018-10-06,,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,True
504,40.7933003544685,-73.9533476020736,37H-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,,True,False,True,False,True,,True,False,False,False,False,False,False,True
505,40.7742695912,-73.9677387336667,12H-PM-1007-02,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,True,False,peanuts,False,False,False,False,False,False,True,False
506,40.7814371834837,-73.9649611089685,21F-AM-1018-05,AM,2018-10-18,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
507,40.7729521433235,-73.9744835563086,9D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
508,40.7655231883678,-73.9746918762076,1G-AM-1006-02,AM,2018-10-06,Juvenile,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,True,False,True,False
509,40.7750670702093,-73.9714289592392,12E-PM-1018-04,PM,2018-10-18,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
510,40.7776782114981,-73.9638590768396,18I-AM-1017-02,AM,2018-10-17,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
511,40.7760015129298,-73.9653142636891,15I-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,False,True
512,40.7939653733898,-73.9586098170241,35D-AM-1019-01,AM,2018-10-19,,,Above Ground,,False,False,False,False,False,,True,False,False,False,False,False,False,False
513,40.7920255189467,-73.963100689807,32B-AM-1017-02,AM,2018-10-17,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,False,False,True
514,40.7683813358343,-73.9768357173861,3D-PM-1010-12,PM,2018-10-10,Adult,Cinnamon,Ground Plane,,True,True,False,False,True,,False,True,False,False,False,False,False,False
515,40.7943724108626,-73.9601486483164,35C-PM-1013-02,PM,2018-10-13,,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
516,40.7964417084985,-73.9597418366664,37B-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
517,40.7985404965582,-73.954959868822,41D-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
518,40.778185700305,-73.9687847410656,16E-AM-1014-09,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
519,40.7791683666215,-73.9659010238417,18G-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
520,40.7720659696067,-73.9749446629706,7D-PM-1010-01,PM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
521,40.7714145086361,-73.971322876671,8G-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
522,40.7690453494383,-73.9773821135611,4C-PM-1010-06,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,False,True
523,40.7678201535968,-73.9793103340869,1C-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
524,40.7762349924081,-73.970173142921,14E-AM-1008-19,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
525,40.7963759240504,-73.952526164386,40G-AM-1007-02,AM,2018-10-07,Juvenile,Cinnamon,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
526,40.7741871025115,-73.9680833729772,12H-PM-1007-08,PM,2018-10-07,,,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,True
527,40.7817401292083,-73.9632646049622,22G-AM-1018-05,AM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
528,40.7839611840884,-73.9647284206644,23E-PM-1006-01,PM,2018-10-06,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,True
529,40.7820936628202,-73.9635290751183,22G-AM-1018-02,AM,2018-10-18,Adult,Gray,Ground Plane,,True,False,True,False,False,,True,False,False,False,False,False,False,True
530,40.7786545659072,-73.9696360756453,16D-PM-1010-03,PM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
531,40.7769096957616,-73.9709104380323,14D-AM-1014-16,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,True,False
532,40.7724786961619,-73.9685429060839,11H-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
533,40.7803011124382,-73.9652584749758,19F-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground Plane,,False,True,True,False,False,,False,False,False,False,True,False,False,True
534,40.7908191782173,-73.9650499507011,30A-AM-1010-01,AM,2018-10-10,Adult,Cinnamon,Above Ground,,True,False,True,False,False,,False,False,False,False,True,False,False,True
535,40.7668696411765,-73.9772396728545,2E-AM-1010-02,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False
536,40.7976258458604,-73.9561141662309,40D-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
537,40.7724510558327,-73.9682803241007,11H-AM-1010-04,AM,2018-10-10,,Gray,,,False,False,False,False,True,,False,False,False,False,True,False,False,False
538,40.7978431980204,-73.9553113771098,41D-AM-1014-05,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
539,40.7706035301542,-73.9761440627966,6D-PM-1020-04,PM,2018-10-20,,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
540,40.7731347452245,-73.9746802194012,9C-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
541,40.7952875954297,-73.9617612388703,35A-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
542,40.7784353043714,-73.9713487591577,15C-PM-1017-03,PM,2018-10-17,Adult,Black,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,True,False
543,40.7768001008083,-73.9701310753277,14E-AM-1008-06,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
544,40.7794963354254,-73.9718474480919,16B-AM-1014-01,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
545,40.7756257458036,-73.9756810453606,11A-PM-1013-01,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,eating (osage orange),False,False,False,False,False,False,True,False
546,40.7899702628835,-73.9547423290276,33I-PM-1006-09,PM,2018-10-06,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
547,40.7951124076946,-73.9559677963727,38E-AM-1010-07,AM,2018-10-10,Adult,Gray,Above Ground,,True,True,False,False,False,chasing and being chased by #6,False,False,False,False,True,False,False,True
548,40.7980121226635,-73.9584696083284,39B-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
549,40.7933537584624,-73.9549082481152,36G-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,False,crossing east drive,False,False,False,False,False,False,False,False
550,40.7772135587308,-73.9714465493257,14C-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
551,40.7815445841195,-73.9643825381614,21F-PM-1018-03,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
552,40.7811302397912,-73.9625416200877,21H-AM-1017-02,AM,2018-10-17,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
553,40.782693848993,-73.9638526062093,22F-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,False,standing,False,False,False,False,False,False,True,False
554,40.768814796037,-73.973351945818,5G-PM-1010-03,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
555,40.776599466588,-73.9685227310735,15F-AM-1007-02,AM,2018-10-07,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
556,40.776085913838,-73.9721670042434,13D-PM-1018-09,PM,2018-10-18,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
557,40.7688272492961,-73.9792153893146,3B-AM-1010-01,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
558,40.7953080673706,-73.9579335275486,37D-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
559,40.7766720346576,-73.9704166194815,14E-AM-1008-07,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,walking,False,False,False,False,False,False,True,False
560,40.7985734105729,-73.9573057686241,40B-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
561,40.7992194575293,-73.9581982486469,41A-PM-1007-03,PM,2018-10-07,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,True,False,False,False
562,40.7659131865172,-73.972467515471,3I-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
563,40.7782913925727,-73.9700330712119,16D-PM-1010-06,PM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,True,walking,False,False,False,False,False,False,False,False
564,40.7946679755816,-73.9570086212285,37E-PM-1006-08,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
565,40.7924082330328,-73.9615402629655,33C-AM-1012-02,AM,2018-10-12,Adult,Gray,Above Ground,,False,True,True,False,False,,False,False,False,False,False,False,True,False
566,40.7723691587433,-73.9708364583591,10F-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,True,False,False,False,False
567,40.773624164826,-73.9756972647636,9B-PM-1013-04,PM,2018-10-13,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
568,40.7671499997527,-73.9799441493404,1C-AM-1012-01,AM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
569,40.7701163892686,-73.9709040623777,7H-PM-1006-03,PM,2018-10-06,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,True,False,False,True,False
570,40.7673618284782,-73.9745227769788,3F-AM-1006-09,AM,2018-10-06,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
571,40.7833659689194,-73.9659549963516,22D-PM-1012-05,PM,2018-10-12,Adult,Gray,,,False,False,False,True,False,,False,False,False,False,False,False,True,False
572,40.7704671295941,-73.9763622269272,5C-PM-1010-10,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
573,40.7789728381912,-73.9674688433583,17E-AM-1017-06,AM,2018-10-17,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
574,40.7717074044466,-73.9706360005275,9G-PM-1007-05,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
575,40.7668300056094,-73.9783366903829,1D-PM-1007-03,PM,2018-10-07,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
576,40.7945126358465,-73.9622047677701,35A-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
577,40.796517007214,-73.9497217674555,42I-PM-1014-03,PM,2018-10-14,,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
578,40.7838870159057,-73.9671306431211,22C-PM-1006-05,PM,2018-10-06,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
579,40.7696870806229,-73.9786714207307,4B-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
580,40.7743391883762,-73.9750992564362,10B-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
581,40.7980460204041,-73.9556218199258,41D-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,False,"digging,drinking",False,False,False,False,False,False,False,True
582,40.7867482211349,-73.9677779408464,25A-AM-1013-02,AM,2018-10-13,,Gray,Above Ground,,False,True,False,False,False,chasing #3,False,False,False,True,False,False,True,False
583,40.7950033150385,-73.9612398509782,35A-PM-1013-12,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
584,40.7664488175384,-73.9720553753548,3I-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
585,40.7787780193358,-73.9700148248402,16D-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
586,40.7685079149692,-73.9789126088606,2C-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,False
587,40.7723666382125,-73.9771843912229,7B-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
588,40.7827698220703,-73.9646597452128,22F-AM-1007-07,AM,2018-10-07,Juvenile,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
589,40.7717086090782,-73.97826438139,6A-AM-1006-04,AM,2018-10-06,Adult,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,True,False,False,False
590,40.7718260288338,-73.9785133301426,6A-PM-1012-05,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
591,40.7943086530436,-73.9543323786888,37G-PM-1007-03,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,False,True,False,"lying on belly on branch,eating big nut",False,False,False,False,False,False,False,False
592,40.7760942872488,-73.9712256765283,13D-PM-1018-13,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
593,40.7918150568046,-73.9593352806175,33E-AM-1014-02,AM,2018-10-14,Juvenile,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
594,40.7781916780621,-73.9727488640736,14B-PM-1014-06,PM,2018-10-14,Juvenile,Gray,Ground Plane,,False,False,False,False,False,watching me,False,False,False,False,False,True,False,False
595,40.7707167671865,-73.9742804552383,7E-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
596,40.7743883576247,-73.9769319450348,9A-AM-1013-11,AM,2018-10-13,Juvenile,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,True,False
597,40.7748300991287,-73.9718270820347,11D-AM-1010-06,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
598,40.7802972001469,-73.9698196671161,18C-PM-1018-03,PM,2018-10-18,Juvenile,Gray,Above Ground,,True,True,False,False,False,,False,False,False,False,False,False,False,True
599,40.7920949788358,-73.9530263552489,36I-PM-1007-05,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
600,40.7682921842325,-73.9808202088503,1A-PM-1014-02,PM,2018-10-14,Adult,Cinnamon,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False
601,40.7976985385835,-73.9522291603405,42G-PM-1014-01,PM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,True,False,False,False,False,True
602,40.7709413567859,-73.9685751595485,9I-PM-1010-07,PM,2018-10-10,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,True
603,40.776034583573,-73.9721592378418,12C-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,,False,True,False,False,False,,True,False,False,False,False,False,True,False
604,40.794201225045,-73.9540908513075,37G-PM-1007-04,PM,2018-10-07,,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
605,40.7934570294469,-73.9573930079918,35E-AM-1020-03,AM,2018-10-20,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
606,40.7715726159383,-73.9717580228664,8F-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
607,40.7908540751983,-73.9547711796823,34I-PM-1010-06,PM,2018-10-10,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,True,False,False,False
608,40.7913119223584,-73.9589675995517,33E-AM-1014-09,AM,2018-10-14,Juvenile,Black,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
609,40.7782055688113,-73.9698762023146,16D-PM-1010-09,PM,2018-10-10,Adult,Gray,Ground Plane,,False,True,False,False,False,,True,False,False,False,False,False,True,False
610,40.7751342870705,-73.9671549566066,14H-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,,True,False,False,False,False,jumping between branches,False,False,False,False,False,False,True,False
611,40.7742813149957,-73.9679399097382,13H-PM-1010-09,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
612,40.789133072717,-73.9629420113622,29C-AM-1007-03,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
613,40.7737911559867,-73.9688466874605,12G-PM-1007-05,PM,2018-10-07,,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
614,40.7779692777193,-73.9642411990432,18H-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
615,40.7758743113817,-73.9653279069888,15I-AM-1008-02,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,True
616,40.7990928062435,-73.9556937218252,42C-AM-1007-04,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,False,walking,False,False,False,False,False,False,True,False
617,40.7952765022241,-73.9558809064648,38E-PM-1014-03,PM,2018-10-14,,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
618,40.797027128241,-73.957976896139,39C-AM-1017-04,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
619,40.7707561532949,-73.9769887473852,5C-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False
620,40.7752614638023,-73.9655905300923,14I-PM-1018-06,PM,2018-10-18,Adult,Cinnamon,Above Ground,,True,False,True,False,False,,False,False,False,False,True,False,True,False
621,40.7909991733435,-73.9588886083793,32E-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
622,40.7738879545412,-73.9754836796706,9B-PM-1013-01,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,False,playing,False,False,False,False,True,False,True,False
623,40.7878502338031,-73.9662939630722,26B-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
624,40.7909351393505,-73.9613051957306,31D-AM-1014-02,AM,2018-10-14,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
625,40.770606513989,-73.9764235373322,5C-PM-1010-11,PM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,False,False
626,40.7787503220242,-73.9705053821577,16C-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
627,40.770281512254,-73.9763791121438,5D-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,,False,True,False,False,False,chasing (dog chasing),False,False,False,False,False,False,False,True
628,40.7952466761832,-73.9600165785486,36B-PM-1013-03,PM,2018-10-13,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,True,False,False,True
629,40.7980080911115,-73.9573724133264,40C-AM-1017-02,AM,2018-10-17,Adult,Gray,Ground Plane,,False,True,False,True,False,chasing (#1),False,False,False,False,False,False,False,True
630,40.7855654405447,-73.9580109357087,28I-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,stood on fence,False,False,False,False,False,False,False,True
631,40.7950157489103,-73.9548877830136,38F-AM-1018-04,AM,2018-10-18,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
632,40.7661199889431,-73.9767314435027,1F-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
633,40.7875392957722,-73.9673243699918,26A-AM-1014-01,AM,2018-10-14,,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
634,40.7907347708353,-73.9596375907038,32E-AM-1007-05,AM,2018-10-07,Adult,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
635,40.7786749596774,-73.9673235555321,17F-PM-1020-04,PM,2018-10-20,Juvenile,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
636,40.7755119810678,-73.9757536187319,11A-PM-1013-03,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
637,40.7789234397249,-73.9675047480308,17E-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
638,40.7880617963868,-73.9562765288004,31I-PM-1019-02,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
639,40.7892400394941,-73.9558589529608,32H-PM-1006-02,PM,2018-10-06,,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
640,40.7716184505002,-73.9785536529136,6A-PM-1012-07,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,True,False
641,40.7803588122409,-73.9719036217446,17A-AM-1017-01,AM,2018-10-17,Adult,Gray,Above Ground,,True,False,True,False,True,,False,False,False,False,True,False,False,True
642,40.7975685470963,-73.9568382279233,40C-AM-1017-07,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
643,40.773709213914,-73.976730206737,8A-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,True,True,False,,True,False,False,False,False,False,False,True
644,40.7761311465857,-73.972212563004,13C-PM-1019-05,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,True,True,False
645,40.7692377401467,-73.9758152322587,4E-PM-1008-03,PM,2018-10-08,Adult,Gray,,,False,True,False,False,False,chasing #4,False,False,False,False,False,False,False,False
646,40.7979800395433,-73.954092292214,41E-PM-1013-05,PM,2018-10-13,Juvenile,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
647,40.7663703404546,-73.9734762649298,3H-AM-1008-05,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
648,40.79800412717,-73.9539400028236,41E-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
649,40.7968774599654,-73.9554891003543,40E-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,False,True,False
650,40.7683896665502,-73.9809610117171,2A-AM-1010-02,AM,2018-10-10,,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,True,False,False,True
651,40.7697950141751,-73.9801661903932,3A-PM-1017-03,PM,2018-10-17,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
652,40.7878756067582,-73.9570056123953,30I-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
653,40.7795238784266,-73.9703401385684,17C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
654,40.7741908010484,-73.976769659152,9A-AM-1013-04,AM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
655,40.7731671049246,-73.9728783802067,9E-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
656,40.7987578541123,-73.9553726714504,41D-AM-1014-02,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,False,False,False,jumping,False,False,False,False,False,False,True,False
657,40.7759013923034,-73.9679008849677,14G-AM-1012-02,AM,2018-10-12,,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
658,40.7693499326095,-73.9704575848926,7H-PM-1006-09,PM,2018-10-06,Adult,Black,Ground Plane,,False,False,False,True,True,,False,False,False,True,False,True,False,True
659,40.796268457326,-73.9572686979412,38D-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,False,False
660,40.7825966332367,-73.9638298997554,22F-AM-1007-03,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
661,40.7680560871695,-73.9700759073973,5I-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
662,40.7761086352438,-73.9721854790038,12C-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,burying,False,False,False,False,False,False,True,False
663,40.7682390282581,-73.9766440589836,3E-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
664,40.7664248283566,-73.9725174868556,3H-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
665,40.7966823114508,-73.9563661256875,39D-AM-1008-03,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
666,40.7705162616199,-73.9687027782726,9I-AM-1014-09,AM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,False,False
667,40.7883829851518,-73.9624538733037,28D-AM-1012-04,AM,2018-10-12,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
668,40.7726873760687,-73.9706903740547,10G-AM-1006-07,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
